Iteration,Individual,X,Y,Fitness
7,7,-0.020852885,0.075014328,0.374243646
7,8,-0.083559593,-0.011222903,0.417234069
7,9,0.086316428,0.019178878,0.44589522
7,10,-0.037973575,0.083543333,0.470591416
7,11,0.021145094,-0.096763107,0.522081437
7,12,0.105476478,0.001901475,0.569258658
7,13,-0.106365019,-0.013559086,0.582631295
7,14,0.074022289,-0.077032877,0.584373414
7,15,0.065747661,0.088584501,0.611025077
7,16,-0.113770225,-0.015709105,0.64122909
7,17,-0.089584167,0.072681519,0.651128925
7,18,0.039365613,0.113045178,0.681675928
7,19,0.076553822,-0.09331138,0.694159685
7,20,2.41E-04,-0.124185902,0.714253638
7,21,-0.058950598,0.110245172,0.727122215
7,22,-0.038662999,-0.122928381,0.755107112
7,23,-0.078789142,0.101131107,0.755725663
7,24,-0.052636171,0.120418739,0.778318405
7,25,0.095075489,-0.098211301,0.827983578
7,26,0.019698503,-0.139345012,0.849893825
7,27,0.093247411,0.111220707,0.900380658
7,28,0.013417333,0.151383264,0.943258244
7,29,-0.137323673,-0.069267504,0.970333518
7,30,-0.110037107,0.113274136,1.013580354
7,31,0.129879806,0.092596153,1.025499283
7,32,0.147003753,0.065734585,1.031582851
7,33,-0.026321699,-0.161974657,1.047696953
7,34,0.154855686,0.055113061,1.057151123
7,35,-0.085024534,-0.139982032,1.061131526
7,36,0.011104086,0.166944611,1.073133731
7,37,0.063950735,0.153742923,1.078412404
7,38,0.078111983,-0.149088169,1.098673411
7,39,0.048714217,0.169014076,1.154502402
7,40,-0.166196841,-0.062259557,1.172878038
7,41,0.01053456,-0.179921925,1.183510445
7,42,-0.175466054,-0.038566531,1.183828103
7,43,0.181895347,0.026303203,1.216302749
7,44,0.019173369,-0.183068052,1.217419734
7,45,0.188639335,-0.016664985,1.262453411
7,46,-0.167615144,0.086785515,1.281241369
7,47,0.001167733,-0.197916052,1.334158013
7,48,0.17578295,-0.084295302,1.334514353
7,49,0.165777716,-0.106878688,1.364672414
7,50,0.117306192,-0.166984317,1.429489882
7,51,-0.197338947,0.063372929,1.430896223
7,52,-0.157966265,0.130309498,1.439794965
7,53,-0.205720743,0.043741964,1.44815362
7,54,0.003507564,-0.21152824,1.449669203
7,55,-0.217919003,-0.00180808,1.503019419
7,56,0.177578347,-0.117099079,1.506232916
7,57,0.085224342,0.19883754,1.520531119
7,58,0.149353259,0.162756911,1.58957015
7,59,0.226675579,0.031607355,1.598996592
7,60,-0.174685099,-0.140142103,1.615033696
7,61,0.068194858,0.21970424,1.626258666
7,62,-0.236828336,-0.004667179,1.659239845
7,63,-0.185671045,-0.135757345,1.667063856
7,64,-0.09731327,0.216149733,1.704069884
7,65,-0.178012212,-0.153596803,1.718354741
7,66,0.240581578,-0.054756244,1.754948421
7,67,-0.177123759,0.160818501,1.756582491
7,68,0.118627908,0.21250761,1.772194637
7,69,-0.238537658,0.070270809,1.780308085
7,70,-0.128663283,0.209184206,1.797543449
7,71,0.248073472,-0.063277345,1.834169613
7,72,-0.202605817,-0.159226429,1.917114294
7,73,0.160620066,0.20390975,1.933768142
7,74,0.110718039,-0.240278991,1.939383121
7,75,-0.259384343,0.072153995,1.943471377
7,76,0.223599752,0.139648228,1.955205871
7,77,0.240456614,-0.121501152,1.987196386
7,78,0.043918827,-0.275166434,1.995759713
7,79,0.153869905,-0.219988034,2.00444439
7,80,0.145901913,-0.229301334,2.026052058
7,81,0.046429089,-0.279101913,2.028783485
7,82,-0.158846464,-0.220506321,2.034589851
7,83,0.085203576,0.267612515,2.042334899
7,84,0.277040591,-0.071171507,2.068794124
7,85,-0.293682594,0.03399341,2.113742857
7,86,0.292808105,-0.039314459,2.114842762
7,87,-0.234601373,-0.158158824,2.124127147
7,88,0.206782317,-0.194087325,2.1463318
7,89,-0.285822827,-0.083649158,2.164729603
7,90,0.303148691,0.029479553,2.173889314
7,91,-0.294714065,0.064206343,2.174650506
7,92,-0.29876517,-0.055063944,2.182833683
7,93,0.201123578,0.206541882,2.186213746
7,94,-0.04303228,0.302653522,2.188172033
7,95,-0.198382253,0.211127051,2.197682069
7,96,0.03770678,0.30708304,2.210362761
7,97,-0.164681691,0.243663923,2.216147708
7,98,-0.27383742,0.125235874,2.231044974
7,99,0.118073492,-0.279434659,2.239447036
8,0,-0.012885623,0.011237403,0.056127417
8,1,0.024756621,0.004562325,0.087990077
8,2,-0.029338165,0.021580604,0.138019019
8,3,-0.009151511,0.053128553,0.228088047
8,4,0.019056751,-0.055113811,0.253187939
8,5,0.017044484,0.064102052,0.300811704
8,6,0.026046643,0.062452506,0.309266705
8,7,0.005695518,0.069162644,0.3195896
8,8,0.037689186,-0.058632165,0.322278121
8,9,-0.007476837,-0.069866036,0.325044735
8,10,-0.057253239,0.047373601,0.351956157
8,11,-0.070447346,0.026618433,0.357763085
8,12,0.051862268,-0.060980894,0.39000893
8,13,0.059540062,0.057349743,0.407836613
8,14,0.0363946,0.082790352,0.461030145
8,15,0.090176825,0.023117532,0.479087236
8,16,0.02088964,0.09680556,0.521973017
8,17,-0.098956328,-0.008796716,0.523739039
8,18,-0.106776421,2.68E-04,0.578916864
8,19,-0.027306081,0.103394903,0.581381963
8,20,-0.060211622,-0.092326694,0.609859676
8,21,0.027367184,-0.116815657,0.682409653
8,22,-0.055474704,-0.11267287,0.731225857
8,23,0.064295155,-0.113916274,0.77531705
8,24,0.13399029,-0.033024428,0.829085149
8,25,0.15084117,-0.001201534,0.933194264
8,26,0.127240137,0.078594266,0.936082041
8,27,0.004348171,0.154234682,0.962292365
8,28,0.033877818,0.154639896,0.999806269
8,29,-0.072129829,-0.145794014,1.047614161
8,30,0.157713224,0.04805834,1.059402575
8,31,0.114024465,0.132085032,1.162528693
8,32,-0.135317927,0.111494468,1.16972772
8,33,-0.141724184,0.104244849,1.173636833
8,34,-0.102189873,0.149165554,1.216624953
8,35,0.181091608,-0.031996777,1.218543424
8,36,0.087516589,-0.160143753,1.2265016
8,37,0.068634483,0.18095593,1.31494936
8,38,-0.019026197,0.197622106,1.341036848
8,39,-0.120032838,-0.15433089,1.35353652
8,40,-0.048588132,0.196287088,1.381008996
8,41,-0.137271128,-0.145111484,1.39502945
8,42,0.203987966,0.039979946,1.42595484
8,43,-0.089385273,0.199088077,1.539311141
8,44,0.067948425,-0.210666736,1.55320323
8,45,0.089861013,-0.203694063,1.577272318
8,46,-0.227789103,0.013604308,1.589161054
8,47,-0.072335406,-0.217293198,1.620205044
8,48,0.214312364,-0.089708353,1.659276128
8,49,0.097277531,-0.210582581,1.661319351
8,50,0.236214682,-0.019058242,1.662015037
8,51,-0.230833431,-0.049404865,1.665493374
8,52,0.185214053,0.136644928,1.668823292
8,53,0.201535654,-0.117689691,1.686716588
8,54,0.126609268,-0.195766929,1.689860286
8,55,0.216621383,0.094335494,1.695496823
8,56,0.099230675,-0.214755243,1.701452368
8,57,0.120995427,-0.203552474,1.717994666
8,58,-0.115440661,-0.209970794,1.738285605
8,59,0.036298472,-0.244266832,1.747618983
8,60,-0.001910914,0.251971452,1.779953384
8,61,0.23060042,0.089103346,1.782133006
8,62,-0.215625615,-0.116556649,1.785296171
8,63,-0.161996449,0.180427117,1.785650874
8,64,-0.234208551,-0.083599914,1.789927299
8,65,0.119124685,0.215115419,1.793688333
8,66,-0.096945138,-0.23035041,1.810179636
8,67,-0.256505482,-0.012551111,1.81875631
8,68,-0.257297418,-0.00222658,1.821686288
8,69,-0.074143801,0.248882995,1.870809542
8,70,0.148411623,-0.206860834,1.885561864
8,71,-0.251793683,0.076307763,1.899187129
8,72,0.24337961,0.095289994,1.900908159
8,73,-0.21550435,0.140221552,1.90176753
8,74,-0.260018543,0.05818274,1.912144833
8,75,0.10032884,-0.245134751,1.932875713
8,76,-0.106850612,0.242456369,1.939186532
8,77,-0.151696422,-0.212219281,1.94014512
8,78,-0.167612093,-0.200492119,1.951417625
8,79,-0.2420726,0.113610905,1.964460863
8,80,0.248521615,0.103592941,1.970080663
8,81,0.180078297,-0.194330837,1.985613876
8,82,0.067469634,-0.267250123,1.988602235
8,83,-0.152259932,0.22232148,2.011634657
8,84,-0.210571715,-0.167745296,2.018186468
8,85,0.032778464,0.281536791,2.025646795
8,86,0.288091702,-0.012945624,2.055523707
8,87,-0.243544639,-0.131916111,2.055885079
8,88,-0.190515824,-0.199400243,2.079962463
8,89,-0.003393749,0.29215569,2.081559965
8,90,0.177820323,-0.214142848,2.09824237
8,91,0.208200937,0.184432405,2.098717832
8,92,-0.293388911,-0.043268607,2.124912479
8,93,0.299413053,-0.009511378,2.133977532
8,94,-0.299730974,0.022029894,2.143448968
8,95,0.280200854,-0.090410105,2.146918485
8,96,0.302034395,-0.011636767,2.152916814
8,97,0.082095467,-0.28697199,2.168050657
8,98,0.298051151,-0.058519202,2.184954886
8,99,-0.305080507,-0.031115635,2.188793261
9,0,0.012572477,-0.003096424,0.041081416
9,1,0.033104954,-0.02997556,0.178729759
9,2,-0.03907633,0.030631619,0.205007752
9,3,-0.044115264,-0.028072757,0.219349007
9,4,0.049683789,0.040694219,0.288510493
9,5,0.067025572,-0.01687444,0.31803306
9,6,-0.072536116,0.011361664,0.345127586
9,7,0.088711986,-0.02791691,0.478717342
9,8,0.10429924,-0.010646939,0.564548769
9,9,0.1049879,0.009157284,0.568591382
9,10,-0.107080268,0.008698225,0.584011185
9,11,-0.012228347,0.116977101,0.662610388
9,12,0.091778486,0.073397252,0.668378012
9,13,-0.045584206,0.110738894,0.682925719
9,14,0.100178495,-0.071376772,0.712437378
9,15,-0.108123651,0.059540696,0.71439986
9,16,0.027593646,0.122601103,0.727786456
9,17,-0.104663939,0.072577089,0.748182181
9,18,-0.12690682,-0.019443429,0.74884501
9,19,-0.008137502,0.129302418,0.757566501
9,20,0.088798183,0.092864178,0.758688844
9,21,-0.0170783,0.131218596,0.780576474
9,22,-0.131934957,0.012087836,0.78153753
9,23,0.012585454,-0.138707126,0.837252503
9,24,-0.114831475,0.077810574,0.843477082
9,25,-0.128125327,0.059144987,0.860127322
9,26,0.03800477,-0.139481991,0.884593135
9,27,0.096594128,-0.115012671,0.944599306
9,28,0.008375513,-0.153312716,0.956092939
9,29,0.128716872,0.081572851,0.961138537
9,30,-0.037737616,0.150077126,0.970390982
9,31,0.098487184,-0.117516497,0.972216516
9,32,0.149716785,-0.040569115,0.974132595
9,33,0.093602797,-0.121917713,0.974865097
9,34,-0.105106597,0.112505304,0.978318607
9,35,-0.159474804,0.002940858,1.006289644
9,36,-0.116684493,0.106533467,1.014146342
9,37,-0.101644569,0.122964902,1.027270274
9,38,0.01160077,-0.167441556,1.07769092
9,39,0.032589028,-0.171672007,1.140043513
9,40,-0.091116513,-0.148719184,1.156435556
9,41,0.044678085,-0.175082068,1.194592459
9,42,0.180494359,0.024729876,1.202208143
9,43,-0.001847161,-0.185347625,1.226938346
9,44,0.096360453,-0.155433294,1.233125561
9,45,0.124072611,-0.134486592,1.240499781
9,46,0.046999781,0.180636776,1.246716416
9,47,0.190430932,-0.005741043,1.271177667
9,48,0.062444855,0.180993093,1.294269469
9,49,0.155464864,0.110566634,1.308201324
9,50,-0.04566292,-0.188782049,1.311433407
9,51,-0.124309253,0.146026218,1.320577235
9,52,-0.163316476,0.103133571,1.326859049
9,53,-0.008545831,-0.198226131,1.338660922
9,54,-0.187434058,-0.063560305,1.350579683
9,55,0.133528302,0.14354633,1.360791768
9,56,-0.191017785,0.061251159,1.372627748
9,57,-0.144964252,0.135774994,1.38452785
9,58,-0.197396331,-0.049550337,1.392592704
9,59,-0.2008385,-0.038809449,1.397363497
9,60,-0.068879402,-0.191648764,1.402566172
9,61,0.206139388,-0.007346798,1.405267438
9,62,-0.194763747,0.062620579,1.407530061
9,63,0.212102033,0.021809174,1.465933791
9,64,-0.020887831,-0.215685672,1.494903474
9,65,-0.103173118,-0.188110427,1.515365612
9,66,-0.201154551,-0.091858571,1.565694176
9,67,-0.226745973,-0.012670483,1.580001087
9,68,0.157890949,-0.153214659,1.581802475
9,69,0.013939271,0.228142537,1.592281879
9,70,-0.195497652,-0.108023798,1.594587776
9,71,0.081243225,-0.214133054,1.62592361
9,72,-0.139239858,0.177011756,1.625982365
9,73,-0.172358033,-0.146143381,1.634812884
9,74,0.134343769,0.185119449,1.655215284
9,75,-0.249216545,-0.005902454,1.758870262
9,76,0.204038859,-0.130159859,1.768195895
9,77,0.12631938,0.209027475,1.784575492
9,78,-0.252015726,-0.037203902,1.809804862
9,79,-0.114846509,0.220542186,1.813532589
9,80,0.255130766,-0.022628959,1.815571161
9,81,0.022420206,0.257202274,1.831463994
9,82,-0.153029009,0.196923252,1.843356884
9,83,-0.144915268,0.211599703,1.899352946
9,84,0.248428502,-0.085789961,1.904536017
9,85,0.069529128,0.255657213,1.908405063
9,86,0.101444918,0.241939738,1.913854975
9,87,0.269191278,0.009986712,1.914908433
9,88,-0.191154337,0.172235413,1.9180101
9,89,0.006090045,-0.270581389,1.924126606
9,90,-0.047629576,-0.26767211,1.947093435
9,91,-0.178009411,-0.191277446,1.953724414
9,92,0.268934207,-0.050643634,1.962312305
9,93,-0.145321643,0.220602041,1.96359153
9,94,0.282550427,-0.00287579,2.012344093
9,95,0.283287446,-0.004801996,2.018005848
9,96,-0.024961797,-0.283199888,2.028997658
9,97,-0.077879148,-0.268985985,2.029909361
9,98,0.184427452,-0.199791828,2.046050906
9,99,0.125743846,-0.248275699,2.06066647
10,0,0.02586672,-0.006250073,0.094019053
10,1,-0.033564596,-0.015413957,0.140432712
10,2,-0.004330761,0.038261714,0.147918558
10,3,0.005029897,-0.046591176,0.189983532
10,4,-0.041332238,0.079514825,0.455539523
10,5,0.094513196,0.006822054,0.490386301
10,6,0.0914306,0.030683016,0.503703606
10,7,0.111110879,0.011043334,0.616328449
10,8,0.061184558,-0.097326123,0.646981458
10,9,0.0542903,0.10553917,0.675622413
10,10,0.082379888,0.085889093,0.680760154
10,11,0.014626999,-0.119261756,0.682728955
10,12,0.118738292,-0.029618266,0.701692995
10,13,0.124810785,-0.014414151,0.726354605
10,14,-0.0525285,0.116020737,0.745110839
10,15,-0.049521704,0.120154193,0.765806856
10,16,-0.054221378,0.11800187,0.765833655
10,17,-0.108135861,-0.073701287,0.777194531
10,18,-0.115029035,0.067008756,0.794919236
10,19,-0.06579047,-0.124909569,0.862032589
10,20,0.098611259,0.101098383,0.866922014
10,21,-0.042427075,0.141019554,0.908123489
10,22,0.036402019,-0.145088524,0.926443497
10,23,0.153395742,-0.010736773,0.958173346
10,24,0.090562712,-0.123358293,0.968497235
10,25,-0.148592747,-0.043122833,0.97138934
10,26,0.128464999,-0.09353067,1.020402662
10,27,-0.070805744,0.143521472,1.024492649
10,28,-0.102914953,-0.128831037,1.07493198
10,29,-0.011501725,0.167371483,1.077028054
10,30,0.136974841,-0.093433164,1.081112738
10,31,-0.123434463,0.111804623,1.09076018
10,32,0.060586697,-0.157216045,1.094389742
10,33,0.040848495,0.165539996,1.105785666
10,34,-0.001622033,0.171264284,1.106477105
10,35,0.172204133,-0.008041806,1.116278165
10,36,0.030038022,0.173901627,1.154385889
10,37,-0.016708376,-0.177792607,1.170014468
10,38,-0.178194722,0.031051387,1.192413212
10,39,-0.172853879,-0.054730525,1.203355368
10,40,-0.181427873,0.021992362,1.206633299
10,41,0.00271034,0.183351726,1.209974221
10,42,0.181622454,-0.032633824,1.224150214
10,43,-0.060967721,-0.175442712,1.244028093
10,44,0.190703661,-0.026249469,1.290949269
10,45,0.087623886,-0.17243033,1.322609336
10,46,-0.188835107,-0.058116205,1.345206531
10,47,-0.041739698,0.194150769,1.347436668
10,48,-0.116397378,-0.160310954,1.375833809
10,49,0.12283839,0.155359772,1.37719131
10,50,-0.206906418,-0.025575503,1.426813717
10,51,0.208882435,0.005770844,1.427907319
10,52,0.211705239,0.009606196,1.453141034
10,53,-0.171376603,-0.12305712,1.493323825
10,54,0.209622623,0.051013692,1.497104976
10,55,0.153742382,-0.151290823,1.542198828
10,56,-0.094754653,-0.196865252,1.54464899
10,57,-0.19676813,-0.094994854,1.544936426
10,58,-0.07707632,0.209197657,1.572017905
10,59,0.202623607,-0.091613594,1.576118003
10,60,0.135273234,-0.173529443,1.578403107
10,61,0.02087044,-0.226004604,1.580353497
10,62,-0.077630895,-0.211263012,1.590356771
10,63,-0.081260125,0.213914993,1.624271459
10,64,0.231008,-0.034166655,1.638121343
10,65,0.221942058,0.066660361,1.639410869
10,66,0.075557897,-0.21971998,1.65004643
10,67,0.234937273,0.02431171,1.656839759
10,68,-0.200148589,-0.115112153,1.663748583
10,69,0.226184425,0.070533482,1.68475806
10,70,-0.132103965,0.191292782,1.686954904
10,71,-0.044846705,-0.236937566,1.70467408
10,72,0.238104207,-0.041202529,1.707040903
10,73,0.014974398,0.250435828,1.772617193
10,74,-0.06585519,0.240100104,1.779719007
10,75,0.012963634,-0.254683947,1.804767604
10,76,-0.23368511,0.091201361,1.813291937
10,77,0.244061271,0.075788343,1.839327453
10,78,-0.157210071,0.196997885,1.86787308
10,79,-0.123045571,0.224201939,1.878245389
10,80,-0.266307167,-0.020196697,1.899349333
10,81,-0.171110551,-0.198010049,1.955726228
10,82,-0.212410118,-0.157153469,1.971278182
10,83,-0.008131764,0.277630218,1.977331763
10,84,-0.061702462,-0.267692452,1.977441452
10,85,-0.270035351,0.05459058,1.978569489
10,86,-0.215471866,-0.155313284,1.981803209
10,87,-0.188626298,0.18639273,1.988323922
10,88,0.211073513,0.16253083,1.99218715
10,89,-0.227810811,0.144775922,2.010182655
10,90,0.141033826,-0.231268151,2.01508668
10,91,-0.235600896,0.135040453,2.015740625
10,92,0.228993772,-0.146601935,2.027514064
10,93,0.243672862,-0.132109124,2.057656962
10,94,0.225508248,-0.15825461,2.064634498
10,95,0.22866909,-0.155385204,2.070551501
10,96,0.290084081,0.019899616,2.074110198
10,97,-0.275282418,0.077977281,2.075056964
10,98,-0.112879842,-0.262369125,2.104240887
10,99,0.250645538,-0.132984784,2.109294087
11,0,0.035873169,0.003519456,0.136183067
11,1,0.045766365,0.006016168,0.186324758
11,2,-0.025042966,0.044587781,0.213013233
11,3,0.01465308,0.052304453,0.230418026
11,4,0.039360635,-0.042182138,0.249894613
11,5,0.011742375,-0.057898443,0.257483313
11,6,-0.039190333,0.052849965,0.298070975
11,7,-0.058112715,-0.032176891,0.301789764
11,8,-0.060486503,-0.030206313,0.309031161
11,9,-0.088987454,-0.007256688,0.451538223
11,10,-0.086067529,-0.030172606,0.466059302
11,11,0.003195558,0.09224679,0.472779422
11,12,0.069078957,-0.062692308,0.482761164
11,13,0.080690657,-0.065679797,0.562752503
11,14,0.068237449,0.08318901,0.590081844
11,15,0.089563512,0.077292074,0.674902173
11,16,-0.105854264,0.058560879,0.694467949
11,17,-0.111982681,0.066463469,0.770825893
11,18,0.031251183,0.12965916,0.790746491
11,19,-0.099476813,0.089190681,0.801618281
11,20,-0.048786297,0.12724888,0.817678749
11,21,-0.104283887,0.088441474,0.828046577
11,22,-0.126506535,-0.059865717,0.850541548
11,23,0.100485249,0.102491735,0.886889411
11,24,-0.059790798,0.136632004,0.928064137
11,25,0.132802159,0.068269877,0.9316928
11,26,0.129569985,0.078572401,0.953082084
11,27,-0.001086498,-0.153626054,0.956619193
11,28,0.060972458,-0.140864673,0.965473308
11,29,-0.074104972,-0.134693545,0.970971486
11,30,0.14204506,-0.0621019,0.978898364
11,31,-0.107768388,0.111322614,0.987054017
11,32,0.02297397,0.157881795,1.008374248
11,33,-0.150064544,0.054741625,1.017223904
11,34,0.163061434,0.003553295,1.036856988
11,35,0.110922232,0.11732467,1.045168459
11,36,0.151785796,-0.059122229,1.04564386
11,37,0.045065095,0.158786093,1.060153253
11,38,0.168375367,-0.002035929,1.081863114
11,39,-0.144720279,0.082684844,1.085798718
11,40,-0.056680174,-0.158140457,1.088848349
11,41,0.040309138,-0.167501753,1.120920799
11,42,0.162755456,-0.069557851,1.171427678
11,43,0.18369518,0.031528129,1.239753002
11,44,0.16269087,0.086622959,1.242156989
11,45,0.17676441,0.06256587,1.260074106
11,46,-0.078635508,-0.169798599,1.263500055
11,47,-0.106948724,0.157740559,1.305288514
11,48,0.19030318,-0.038489716,1.308414415
11,49,0.194552024,0.063950994,1.409974402
11,50,0.181080757,-0.092482847,1.411814566
11,51,-0.157900848,-0.127097719,1.420211839
11,52,0.042712009,-0.205365369,1.4430099
11,53,0.1432851,-0.149101591,1.460032523
11,54,0.20176137,-0.066285926,1.476036406
11,55,0.019452965,-0.218375426,1.515897494
11,56,-0.225279169,0.016755214,1.570739975
11,57,0.107037419,0.198764234,1.614649563
11,58,-0.233978199,1.32E-04,1.635558471
11,59,0.145268597,0.181257439,1.690816799
11,60,-0.092351638,-0.219230283,1.707597974
11,61,-0.140183265,-0.192440398,1.7396835
11,62,-0.115116431,-0.210435409,1.740189845
11,63,-0.024744138,-0.245730174,1.743831527
11,64,0.25175206,0.005517299,1.778803564
11,65,0.029362463,-0.25401054,1.81427091
11,66,0.242820143,0.071513093,1.816913988
11,67,0.191252422,0.160956856,1.851260169
11,68,-0.002446945,-0.263614439,1.870520028
11,69,-0.205500644,0.152621442,1.899485863
11,70,-0.128036928,-0.225753441,1.913090752
11,71,0.002456716,-0.273500372,1.945415824
11,72,-0.277044193,0.00797776,1.972945515
11,73,0.130475442,-0.233465883,1.979153081
11,74,-0.120970392,0.240289112,1.983657768
11,75,0.194122239,0.180971268,1.989679927
11,76,0.062412626,0.276996282,2.046639421
11,77,0.285869673,0.03233035,2.056328797
11,78,-0.286542349,0.029653842,2.057992401
11,79,-0.191863077,0.195956873,2.066920318
11,80,0.290192195,-0.006290685,2.068114528
11,81,-0.270335307,0.094512252,2.092060153
11,82,0.145639146,-0.24014921,2.098056687
11,83,-0.266047724,0.10517831,2.100149938
11,84,0.295410996,0.015219239,2.108671779
11,85,0.206262483,-0.189963352,2.118959785
11,86,6.35E-04,0.298352668,2.124936986
11,87,0.024160572,0.299916582,2.146535074
11,88,-0.277908361,0.095310302,2.147152782
11,89,0.126252798,-0.260898782,2.149122006
11,90,-0.299782128,0.029636714,2.150994707
11,91,0.163668465,0.23452979,2.152202616
11,92,0.292738908,-0.061757197,2.155643816
11,93,-0.122036019,0.26467969,2.156970448
11,94,-0.258955137,0.134951753,2.173946627
11,95,-0.229503526,0.173967253,2.174556087
11,96,-0.198804848,-0.212141225,2.206223173
11,97,-0.220087876,0.192588709,2.218764569
11,98,0.14881925,0.260047987,2.244157631
11,99,-0.017746339,0.31635904,2.252370032
12,0,-0.005844083,0.002590929,0.019169074
12,1,0.026196501,0.012843851,0.105048968
12,2,-0.043090918,0.007046946,0.173489623
12,3,-0.026993443,-0.045165042,0.221137916
12,4,-0.064612869,0.019241894,0.307546021
12,5,-0.056681403,0.045456201,0.341236744
12,6,0.058757948,-0.048363592,0.363671083
12,7,0.044973552,0.065624374,0.386496307
12,8,0.008321947,0.085322276,0.426881025
12,9,0.013430092,0.08663194,0.440420861
12,10,0.091475049,0.009452885,0.470472143
12,11,-0.046395029,-0.080261616,0.477853349
12,12,-0.097330344,0.002970768,0.509244874
12,13,-0.091560447,0.033429309,0.51141524
12,14,-0.086401158,0.054935456,0.549571261
12,15,-0.030560561,-0.100989645,0.570872288
12,16,-0.074682368,-0.086430108,0.642236288
12,17,0.053676778,-0.101796301,0.647068562
12,18,0.102981484,0.077625762,0.76190566
12,19,0.139971515,-0.006050606,0.843736337
12,20,0.13449303,-0.04093741,0.851911555
12,21,0.141643132,-0.018374425,0.867180296
12,22,-0.136175001,0.056232915,0.911822296
12,23,0.14496701,-0.035909801,0.924350072
12,24,-0.113659479,0.095879586,0.931501063
12,25,0.064325761,-0.135011434,0.932684573
12,26,0.158863552,-0.038486644,1.044776095
12,27,-0.13031941,0.096162647,1.047764131
12,28,0.085072099,-0.138517333,1.050423878
12,29,0.01517995,-0.164293493,1.053734004
12,30,0.138335476,0.087361947,1.060277443
12,31,-0.17397464,6.43E-04,1.129572521
12,32,-0.167000517,-0.064347732,1.186621464
12,33,-0.116992676,-0.134089649,1.194147419
12,34,-0.126681578,-0.12553718,1.198316547
12,35,0.141918558,-0.111947261,1.218603222
12,36,0.121323552,-0.134053368,1.220467351
12,37,-0.155532166,-0.096733586,1.235746256
12,38,-0.0697951,-0.172106293,1.247515212
12,39,0.158505153,0.097636459,1.262710359
12,40,0.003429436,0.192915791,1.29182146
12,41,-0.079401364,-0.175962913,1.315629194
12,42,0.174156614,-0.085981253,1.328947226
12,43,-0.198533441,-0.005252486,1.340092774
12,44,-0.102786612,0.167216125,1.354474345
12,45,-0.196321929,0.037420103,1.356848679
12,46,-0.149466415,-0.126588368,1.358209387
12,47,-0.201171965,-0.038489096,1.399526948
12,48,0.203296618,0.042674764,1.425740547
12,49,0.107244339,-0.179413665,1.469085478
12,50,0.018619922,0.212886445,1.469327751
12,51,0.097364014,0.187592806,1.484402957
12,52,0.139472306,0.158747176,1.500939885
12,53,-0.111033725,0.193980934,1.59766894
12,54,0.019653964,-0.230026436,1.612188641
12,55,-0.14109498,-0.174291259,1.617925702
12,56,-0.017292184,0.232070914,1.626873751
12,57,0.196725048,0.113110295,1.628398429
12,58,-0.010589784,0.232794013,1.628474022
12,59,0.059591417,-0.225333401,1.646410598
12,60,-0.120719887,0.19406436,1.646820833
12,61,-0.074204069,-0.222468795,1.667203862
12,62,0.217167821,0.087157785,1.67157914
12,63,-0.132829692,-0.188635144,1.671896221
12,64,0.23747218,-0.027774169,1.681366519
12,65,-0.227907537,-0.068079303,1.690864508
12,66,0.224214706,-0.082007783,1.707407128
12,67,-0.236973717,0.065733187,1.75509439
12,68,0.248143636,-0.022793871,1.760921755
12,69,0.003117978,0.253205803,1.789793125
12,70,0.207955946,0.132722559,1.809550517
12,71,0.181420013,-0.165517558,1.813773066
12,72,0.237581398,0.084804492,1.819765554
12,73,-0.198937596,-0.150960876,1.845359374
12,74,0.217653975,-0.128930254,1.859672394
12,75,0.257777896,0.052541329,1.882627376
12,76,0.20353135,0.159412401,1.924371431
12,77,0.140696697,-0.220853379,1.941468196
12,78,-0.095246879,-0.252353397,1.966457114
12,79,-0.167512485,0.205480754,1.983538775
12,80,0.075932783,0.26423991,1.989925566
12,81,0.249367934,0.113983063,2.017909805
12,82,0.17346091,-0.206247702,2.022755581
12,83,-0.176797014,-0.203996104,2.027664002
12,84,0.279058608,0.046075128,2.027843125
12,85,0.172366348,-0.209138306,2.035127893
12,86,-0.282996902,-0.058770785,2.081139585
12,87,0.293024088,0.0196263,2.094748008
12,88,0.00820473,-0.299402718,2.133478139
12,89,0.176206885,-0.223064069,2.14588901
12,90,0.215705286,0.186204795,2.155675185
12,91,0.075624101,0.295671399,2.209088694
12,92,0.306946344,-0.060074637,2.24763232
12,93,-0.321491998,0.017338322,2.285482704
12,94,-0.24537643,0.180898727,2.310066259
12,95,-0.077676394,-0.311378563,2.317112885
12,96,0.317367693,-0.06461618,2.324545087
12,97,-0.098520124,0.30383235,2.328682245
12,98,-0.28111436,-0.137671432,2.329248922
12,99,-0.055325966,-0.321421616,2.331715108
13,0,0.010689583,0.007974185,0.042450846
13,1,-0.003256882,0.017256929,0.057863717
13,2,0.016331459,0.018675929,0.086494737
13,3,-0.057841893,0.002568099,0.250606988
13,4,-0.016838814,-0.057110015,0.260254448
13,5,0.01182702,0.06459114,0.296656838
13,6,-0.063114704,0.043465977,0.3670486
13,7,0.030491245,-0.071524294,0.373923691
13,8,-0.004658944,-0.085567488,0.426598677
13,9,0.070706758,-0.049130416,0.431320465
13,10,-0.084463623,0.041482031,0.48754889
13,11,0.088700361,-0.037199502,0.502325382
13,12,0.100673171,0.016735545,0.544029652
13,13,-0.105127096,-0.006236017,0.567954258
13,14,-0.068179664,0.083855741,0.59378445
